dteday,season,yr,mnth,holiday,weekday,workingday,weathersit,temp,hum,casual,registered,cnt,season_desc,weather_desc,weekday_desc,month_desc,holiday_desc,workingday_desc,hr
2012-05-08,2,1,5,0,2,1,2,0.6,0.64,60,157,217,,Mist/Cloudy,Tuesday,May,Not Holiday,Working Day,11.0
2012-05-08,2,1,5,0,2,1,2,0.62,0.65,60,203,263,,Mist/Cloudy,Tuesday,May,Not Holiday,Working Day,12.0
2012-05-08,2,1,5,0,2,1,3,0.64,0.65,53,166,219,,Light Snow/Rain,Tuesday,May,Not Holiday,Working Day,13.0
2012-05-08,2,1,5,0,2,1,3,0.62,0.69,8,63,71,,Light Snow/Rain,Tuesday,May,Not Holiday,Working Day,14.0
2012-05-08,2,1,5,0,2,1,3,0.62,0.73,40,94,134,,Light Snow/Rain,Tuesday,May,Not Holiday,Working Day,15.0
2012-05-08,2,1,5,0,2,1,3,0.64,0.73,54,335,389,,Light Snow/Rain,Tuesday,May,Not Holiday,Working Day,16.0
2012-05-08,2,1,5,0,2,1,2,0.64,0.69,77,640,717,,Mist/Cloudy,Tuesday,May,Not Holiday,Working Day,17.0
2012-05-08,2,1,5,0,2,1,2,0.64,0.69,69,641,710,,Mist/Cloudy,Tuesday,May,Not Holiday,Working Day,18.0
2012-05-08,2,1,5,0,2,1,2,0.64,0.69,59,399,458,,Mist/Cloudy,Tuesday,May,Not Holiday,Working Day,19.0
2012-05-08,2,1,5,0,2,1,2,0.64,0.69,40,262,302,,Mist/Cloudy,Tuesday,May,Not Holiday,Working Day,20.0
2012-05-08,2,1,5,0,2,1,2,0.64,0.65,21,202,223,,Mist/Cloudy,Tuesday,May,Not Holiday,Working Day,21.0
2012-05-08,2,1,5,0,2,1,3,0.6,0.78,13,134,147,,Light Snow/Rain,Tuesday,May,Not Holiday,Working Day,22.0
2012-05-08,2,1,5,0,2,1,3,0.6,0.78,10,53,63,,Light Snow/Rain,Tuesday,May,Not Holiday,Working Day,23.0
2012-05-09,2,1,5,0,3,1,2,0.58,0.83,8,27,35,,Mist/Cloudy,Wednesday,May,Not Holiday,Working Day,0.0
2012-05-09,2,1,5,0,3,1,2,0.6,0.78,3,11,14,,Mist/Cloudy,Wednesday,May,Not Holiday,Working Day,1.0
2012-05-09,2,1,5,0,3,1,3,0.56,0.88,0,1,1,,Light Snow/Rain,Wednesday,May,Not Holiday,Working Day,2.0
2012-05-09,2,1,5,0,3,1,3,0.56,0.88,0,2,2,,Light Snow/Rain,Wednesday,May,Not Holiday,Working Day,3.0
2012-05-09,2,1,5,0,3,1,3,0.56,0.88,0,5,5,,Light Snow/Rain,Wednesday,May,Not Holiday,Working Day,4.0
2012-05-09,2,1,5,0,3,1,2,0.56,0.88,1,27,28,,Mist/Cloudy,Wednesday,May,Not Holiday,Working Day,5.0
2012-05-09,2,1,5,0,3,1,2,0.56,0.88,5,121,126,,Mist/Cloudy,Wednesday,May,Not Holiday,Working Day,6.0
2012-05-09,2,1,5,0,3,1,2,0.56,0.94,17,401,418,,Mist/Cloudy,Wednesday,May,Not Holiday,Working Day,7.0
2012-05-09,2,1,5,0,3,1,2,0.6,0.83,28,594,622,,Mist/Cloudy,Wednesday,May,Not Holiday,Working Day,8.0
2012-05-09,2,1,5,0,3,1,2,0.6,0.83,40,285,325,,Mist/Cloudy,Wednesday,May,Not Holiday,Working Day,9.0
2012-05-09,2,1,5,0,3,1,2,0.62,0.65,40,113,153,,Mist/Cloudy,Wednesday,May,Not Holiday,Working Day,10.0
2012-05-09,2,1,5,0,3,1,2,0.62,0.59,45,156,201,,Mist/Cloudy,Wednesday,May,Not Holiday,Working Day,11.0
2012-05-09,2,1,5,0,3,1,2,0.62,0.57,58,222,280,,Mist/Cloudy,Wednesday,May,Not Holiday,Working Day,12.0
2012-05-09,2,1,5,0,3,1,2,0.64,0.53,50,216,266,,Mist/Cloudy,Wednesday,May,Not Holiday,Working Day,13.0
2012-05-09,2,1,5,0,3,1,2,0.64,0.53,68,175,243,,Mist/Cloudy,Wednesday,May,Not Holiday,Working Day,14.0
2012-05-09,2,1,5,0,3,1,2,0.64,0.53,68,191,259,,Mist/Cloudy,Wednesday,May,Not Holiday,Working Day,15.0
2012-05-09,2,1,5,0,3,1,2,0.66,0.5,68,289,357,,Mist/Cloudy,Wednesday,May,Not Holiday,Working Day,16.0
2012-05-09,2,1,5,0,3,1,2,0.64,0.53,76,629,705,,Mist/Cloudy,Wednesday,May,Not Holiday,Working Day,17.0
2012-05-09,2,1,5,0,3,1,3,0.52,0.77,23,349,372,,Light Snow/Rain,Wednesday,May,Not Holiday,Working Day,18.0
2012-05-09,2,1,5,0,3,1,3,0.5,0.77,2,96,98,,Light Snow/Rain,Wednesday,May,Not Holiday,Working Day,19.0
2012-05-09,2,1,5,0,3,1,3,0.5,0.82,3,48,51,,Light Snow/Rain,Wednesday,May,Not Holiday,Working Day,20.0
2012-05-09,2,1,5,0,3,1,3,0.5,0.82,4,30,34,,Light Snow/Rain,Wednesday,May,Not Holiday,Working Day,21.0
2012-05-09,2,1,5,0,3,1,3,0.48,0.82,5,62,67,,Light Snow/Rain,Wednesday,May,Not Holiday,Working Day,22.0
2012-05-09,2,1,5,0,3,1,3,0.48,0.82,8,47,55,,Light Snow/Rain,Wednesday,May,Not Holiday,Working Day,23.0
2012-05-10,2,1,5,0,4,1,3,0.5,0.77,2,31,33,,Light Snow/Rain,Thursday,May,Not Holiday,Working Day,0.0
2012-05-10,2,1,5,0,4,1,2,0.48,0.88,2,9,11,,Mist/Cloudy,Thursday,May,Not Holiday,Working Day,1.0
2012-05-10,2,1,5,0,4,1,2,0.48,0.88,0,3,3,,Mist/Cloudy,Thursday,May,Not Holiday,Working Day,2.0
2012-05-10,2,1,5,0,4,1,1,0.46,0.88,0,3,3,,Clear/Partly Cloudy,Thursday,May,Not Holiday,Working Day,3.0
2012-05-10,2,1,5,0,4,1,1,0.46,0.77,0,2,2,,Clear/Partly Cloudy,Thursday,May,Not Holiday,Working Day,4.0
2012-05-10,2,1,5,0,4,1,1,0.46,0.72,1,23,24,,Clear/Partly Cloudy,Thursday,May,Not Holiday,Working Day,5.0
2012-05-10,2,1,5,0,4,1,1,0.44,0.72,9,130,139,,Clear/Partly Cloudy,Thursday,May,Not Holiday,Working Day,6.0
2012-05-10,2,1,5,0,4,1,1,0.44,0.72,8,393,401,,Clear/Partly Cloudy,Thursday,May,Not Holiday,Working Day,7.0
2012-05-10,2,1,5,0,4,1,1,0.46,0.67,27,603,630,,Clear/Partly Cloudy,Thursday,May,Not Holiday,Working Day,8.0
2012-05-10,2,1,5,0,4,1,1,0.5,0.59,62,299,361,,Clear/Partly Cloudy,Thursday,May,Not Holiday,Working Day,9.0
2012-05-10,2,1,5,0,4,1,1,0.5,0.51,42,112,154,,Clear/Partly Cloudy,Thursday,May,Not Holiday,Working Day,10.0
2012-05-10,2,1,5,0,4,1,1,0.52,0.48,77,179,256,,Clear/Partly Cloudy,Thursday,May,Not Holiday,Working Day,11.0
2012-05-10,2,1,5,0,4,1,1,0.52,0.48,65,207,272,,Clear/Partly Cloudy,Thursday,May,Not Holiday,Working Day,12.0
2012-05-10,2,1,5,0,4,1,1,0.54,0.39,90,228,318,,Clear/Partly Cloudy,Thursday,May,Not Holiday,Working Day,13.0
2012-05-10,2,1,5,0,4,1,1,0.56,0.37,61,186,247,,Clear/Partly Cloudy,Thursday,May,Not Holiday,Working Day,14.0
2012-05-10,2,1,5,0,4,1,1,0.54,0.37,79,192,271,,Clear/Partly Cloudy,Thursday,May,Not Holiday,Working Day,15.0
2012-05-10,2,1,5,0,4,1,1,0.58,0.3,87,334,421,,Clear/Partly Cloudy,Thursday,May,Not Holiday,Working Day,16.0
2012-05-10,2,1,5,0,4,1,1,0.6,0.31,84,648,732,,Clear/Partly Cloudy,Thursday,May,Not Holiday,Working Day,17.0
2012-05-10,2,1,5,0,4,1,1,0.56,0.35,109,661,770,,Clear/Partly Cloudy,Thursday,May,Not Holiday,Working Day,18.0
2012-05-10,2,1,5,0,4,1,1,0.54,0.37,84,469,553,,Clear/Partly Cloudy,Thursday,May,Not Holiday,Working Day,19.0
2012-05-10,2,1,5,0,4,1,1,0.52,0.4,59,315,374,,Clear/Partly Cloudy,Thursday,May,Not Holiday,Working Day,20.0
2012-05-10,2,1,5,0,4,1,1,0.5,0.42,19,211,230,,Clear/Partly Cloudy,Thursday,May,Not Holiday,Working Day,21.0
2012-05-10,2,1,5,0,4,1,1,0.5,0.42,36,196,232,,Clear/Partly Cloudy,Thursday,May,Not Holiday,Working Day,22.0
2012-05-10,2,1,5,0,4,1,1,0.48,0.48,23,112,135,,Clear/Partly Cloudy,Thursday,May,Not Holiday,Working Day,23.0
2012-05-11,2,1,5,0,5,1,1,0.46,0.55,17,47,64,,Clear/Partly Cloudy,Friday,May,Not Holiday,Working Day,0.0
2012-05-11,2,1,5,0,5,1,1,0.46,0.51,14,32,46,,Clear/Partly Cloudy,Friday,May,Not Holiday,Working Day,1.0
2012-05-11,2,1,5,0,5,1,1,0.46,0.44,15,16,31,,Clear/Partly Cloudy,Friday,May,Not Holiday,Working Day,2.0
2012-05-11,2,1,5,0,5,1,1,0.46,0.41,5,8,13,,Clear/Partly Cloudy,Friday,May,Not Holiday,Working Day,3.0
2012-05-11,2,1,5,0,5,1,1,0.42,0.5,3,6,9,,Clear/Partly Cloudy,Friday,May,Not Holiday,Working Day,4.0
2012-05-11,2,1,5,0,5,1,1,0.42,0.47,3,23,26,,Clear/Partly Cloudy,Friday,May,Not Holiday,Working Day,5.0
2012-05-11,2,1,5,0,5,1,1,0.42,0.5,7,128,135,,Clear/Partly Cloudy,Friday,May,Not Holiday,Working Day,6.0
2012-05-11,2,1,5,0,5,1,1,0.42,0.5,6,345,351,,Clear/Partly Cloudy,Friday,May,Not Holiday,Working Day,7.0
2012-05-11,2,1,5,0,5,1,1,0.46,0.44,41,579,620,,Clear/Partly Cloudy,Friday,May,Not Holiday,Working Day,8.0
2012-05-11,2,1,5,0,5,1,1,0.48,0.41,34,288,322,,Clear/Partly Cloudy,Friday,May,Not Holiday,Working Day,9.0
2012-05-11,2,1,5,0,5,1,1,0.52,0.36,69,141,210,,Clear/Partly Cloudy,Friday,May,Not Holiday,Working Day,10.0
2012-05-11,2,1,5,0,5,1,1,0.56,0.35,88,203,291,,Clear/Partly Cloudy,Friday,May,Not Holiday,Working Day,11.0
2012-05-11,2,1,5,0,5,1,1,0.56,0.28,89,259,348,,Clear/Partly Cloudy,Friday,May,Not Holiday,Working Day,12.0
2012-05-11,2,1,5,0,5,1,1,0.6,0.26,100,263,363,,Clear/Partly Cloudy,Friday,May,Not Holiday,Working Day,13.0
2012-05-11,2,1,5,0,5,1,1,0.62,0.23,116,218,334,,Clear/Partly Cloudy,Friday,May,Not Holiday,Working Day,14.0
2012-05-11,2,1,5,0,5,1,1,0.62,0.25,140,299,439,,Clear/Partly Cloudy,Friday,May,Not Holiday,Working Day,15.0
2012-05-11,2,1,5,0,5,1,1,0.62,0.25,128,397,525,,Clear/Partly Cloudy,Friday,May,Not Holiday,Working Day,16.0
2012-05-11,2,1,5,0,5,1,1,0.64,0.23,102,677,779,,Clear/Partly Cloudy,Friday,May,Not Holiday,Working Day,17.0
2012-05-11,2,1,5,0,5,1,1,0.64,0.23,78,518,596,,Clear/Partly Cloudy,Friday,May,Not Holiday,Working Day,18.0
2012-05-11,2,1,5,0,5,1,1,0.64,0.23,73,430,503,,Clear/Partly Cloudy,Friday,May,Not Holiday,Working Day,19.0
2012-05-11,2,1,5,0,5,1,1,0.62,0.25,64,277,341,,Clear/Partly Cloudy,Friday,May,Not Holiday,Working Day,20.0
2012-05-11,2,1,5,0,5,1,1,0.6,0.28,45,225,270,,Clear/Partly Cloudy,Friday,May,Not Holiday,Working Day,21.0
2012-05-11,2,1,5,0,5,1,1,0.56,0.35,44,190,234,,Clear/Partly Cloudy,Friday,May,Not Holiday,Working Day,22.0
2012-05-11,2,1,5,0,5,1,1,0.54,0.37,38,142,180,,Clear/Partly Cloudy,Friday,May,Not Holiday,Working Day,23.0
2012-05-12,2,1,5,0,6,0,1,0.52,0.42,25,111,136,,Clear/Partly Cloudy,Saturday,May,Not Holiday,Weekend/Holiday,0.0
2012-05-12,2,1,5,0,6,0,1,0.5,0.48,14,79,93,,Clear/Partly Cloudy,Saturday,May,Not Holiday,Weekend/Holiday,1.0
2012-05-12,2,1,5,0,6,0,1,0.46,0.59,10,46,56,,Clear/Partly Cloudy,Saturday,May,Not Holiday,Weekend/Holiday,2.0
2012-05-12,2,1,5,0,6,0,1,0.48,0.59,14,20,34,,Clear/Partly Cloudy,Saturday,May,Not Holiday,Weekend/Holiday,3.0
2012-05-12,2,1,5,0,6,0,1,0.44,0.67,3,6,9,,Clear/Partly Cloudy,Saturday,May,Not Holiday,Weekend/Holiday,4.0
2012-05-12,2,1,5,0,6,0,1,0.42,0.67,5,8,13,,Clear/Partly Cloudy,Saturday,May,Not Holiday,Weekend/Holiday,5.0
2012-05-12,2,1,5,0,6,0,1,0.42,0.67,10,23,33,,Clear/Partly Cloudy,Saturday,May,Not Holiday,Weekend/Holiday,6.0
2012-05-12,2,1,5,0,6,0,1,0.42,0.71,10,57,67,,Clear/Partly Cloudy,Saturday,May,Not Holiday,Weekend/Holiday,7.0
2012-05-12,2,1,5,0,6,0,1,0.52,0.48,22,156,178,,Clear/Partly Cloudy,Saturday,May,Not Holiday,Weekend/Holiday,8.0
2012-05-12,2,1,5,0,6,0,1,0.54,0.49,87,248,335,,Clear/Partly Cloudy,Saturday,May,Not Holiday,Weekend/Holiday,9.0
2012-05-12,2,1,5,0,6,0,1,0.56,0.49,132,279,411,,Clear/Partly Cloudy,Saturday,May,Not Holiday,Weekend/Holiday,10.0
2012-05-12,2,1,5,0,6,0,1,0.62,0.41,157,365,522,,Clear/Partly Cloudy,Saturday,May,Not Holiday,Weekend/Holiday,11.0
2012-05-12,2,1,5,0,6,0,1,0.64,0.36,206,353,559,,Clear/Partly Cloudy,Saturday,May,Not Holiday,Weekend/Holiday,12.0
2012-05-12,2,1,5,0,6,0,1,0.64,0.36,293,366,659,,Clear/Partly Cloudy,Saturday,May,Not Holiday,Weekend/Holiday,13.0
2012-05-12,2,1,5,0,6,0,1,0.66,0.36,257,358,615,,Clear/Partly Cloudy,Saturday,May,Not Holiday,Weekend/Holiday,14.0
2012-05-12,2,1,5,0,6,0,1,0.68,0.24,269,321,590,,Clear/Partly Cloudy,Saturday,May,Not Holiday,Weekend/Holiday,15.0
2012-05-12,2,1,5,0,6,0,2,0.7,0.21,254,337,591,,Mist/Cloudy,Saturday,May,Not Holiday,Weekend/Holiday,16.0
2012-05-12,2,1,5,0,6,0,2,0.66,0.36,233,343,576,,Mist/Cloudy,Saturday,May,Not Holiday,Weekend/Holiday,17.0
2012-05-12,2,1,5,0,6,0,2,0.66,0.31,164,382,546,,Mist/Cloudy,Saturday,May,Not Holiday,Weekend/Holiday,18.0
2012-05-12,2,1,5,0,6,0,2,0.64,0.36,166,273,439,,Mist/Cloudy,Saturday,May,Not Holiday,Weekend/Holiday,19.0
2012-05-12,2,1,5,0,6,0,1,0.62,0.46,113,174,287,,Clear/Partly Cloudy,Saturday,May,Not Holiday,Weekend/Holiday,20.0
2012-05-12,2,1,5,0,6,0,2,0.6,0.6,74,156,230,,Mist/Cloudy,Saturday,May,Not Holiday,Weekend/Holiday,21.0
2012-05-12,2,1,5,0,6,0,1,0.56,0.68,62,212,274,,Clear/Partly Cloudy,Saturday,May,Not Holiday,Weekend/Holiday,22.0
2012-05-12,2,1,5,0,6,0,1,0.58,0.56,42,134,176,,Clear/Partly Cloudy,Saturday,May,Not Holiday,Weekend/Holiday,23.0
2012-05-13,2,1,5,0,0,0,1,0.56,0.64,19,79,98,,Clear/Partly Cloudy,Sunday,May,Not Holiday,Weekend/Holiday,0.0
2012-05-13,2,1,5,0,0,0,2,0.54,0.68,22,72,94,,Mist/Cloudy,Sunday,May,Not Holiday,Weekend/Holiday,1.0
2012-05-13,2,1,5,0,0,0,2,0.54,0.68,22,60,82,,Mist/Cloudy,Sunday,May,Not Holiday,Weekend/Holiday,2.0
2012-05-13,2,1,5,0,0,0,2,0.54,0.64,2,26,28,,Mist/Cloudy,Sunday,May,Not Holiday,Weekend/Holiday,3.0
2012-05-13,2,1,5,0,0,0,2,0.54,0.68,2,7,9,,Mist/Cloudy,Sunday,May,Not Holiday,Weekend/Holiday,4.0
2012-05-13,2,1,5,0,0,0,1,0.52,0.72,4,8,12,,Clear/Partly Cloudy,Sunday,May,Not Holiday,Weekend/Holiday,5.0
2012-05-13,2,1,5,0,0,0,1,0.52,0.68,6,15,21,,Clear/Partly Cloudy,Sunday,May,Not Holiday,Weekend/Holiday,6.0
2012-05-13,2,1,5,0,0,0,1,0.52,0.68,18,42,60,,Clear/Partly Cloudy,Sunday,May,Not Holiday,Weekend/Holiday,7.0
2012-05-13,2,1,5,0,0,0,1,0.56,0.64,32,124,156,,Clear/Partly Cloudy,Sunday,May,Not Holiday,Weekend/Holiday,8.0
2012-05-13,2,1,5,0,0,0,1,0.6,0.56,79,143,222,,Clear/Partly Cloudy,Sunday,May,Not Holiday,Weekend/Holiday,9.0
2012-05-13,2,1,5,0,0,0,1,0.6,0.6,128,222,350,,Clear/Partly Cloudy,Sunday,May,Not Holiday,Weekend/Holiday,10.0
2012-05-13,2,1,5,0,0,0,1,0.62,0.57,150,278,428,,Clear/Partly Cloudy,Sunday,May,Not Holiday,Weekend/Holiday,11.0
2012-05-13,2,1,5,0,0,0,1,0.64,0.57,189,342,531,,Clear/Partly Cloudy,Sunday,May,Not Holiday,Weekend/Holiday,12.0
2012-05-13,2,1,5,0,0,0,1,0.68,0.54,255,347,602,,Clear/Partly Cloudy,Sunday,May,Not Holiday,Weekend/Holiday,13.0
2012-05-13,2,1,5,0,0,0,1,0.7,0.48,228,324,552,,Clear/Partly Cloudy,Sunday,May,Not Holiday,Weekend/Holiday,14.0
2012-05-13,2,1,5,0,0,0,1,0.72,0.45,190,309,499,,Clear/Partly Cloudy,Sunday,May,Not Holiday,Weekend/Holiday,15.0
2012-05-13,2,1,5,0,0,0,1,0.72,0.42,225,339,564,,Clear/Partly Cloudy,Sunday,May,Not Holiday,Weekend/Holiday,16.0
2012-05-13,2,1,5,0,0,0,1,0.7,0.45,191,287,478,,Clear/Partly Cloudy,Sunday,May,Not Holiday,Weekend/Holiday,17.0
2012-05-13,2,1,5,0,0,0,2,0.68,0.44,129,260,389,,Mist/Cloudy,Sunday,May,Not Holiday,Weekend/Holiday,18.0
2012-05-13,2,1,5,0,0,0,2,0.66,0.5,107,232,339,,Mist/Cloudy,Sunday,May,Not Holiday,Weekend/Holiday,19.0
2012-05-13,2,1,5,0,0,0,2,0.66,0.5,67,163,230,,Mist/Cloudy,Sunday,May,Not Holiday,Weekend/Holiday,20.0
2012-05-13,2,1,5,0,0,0,2,0.64,0.53,48,121,169,,Mist/Cloudy,Sunday,May,Not Holiday,Weekend/Holiday,21.0
2012-05-13,2,1,5,0,0,0,2,0.62,0.61,42,89,131,,Mist/Cloudy,Sunday,May,Not Holiday,Weekend/Holiday,22.0
2012-05-13,2,1,5,0,0,0,2,0.62,0.57,17,57,74,,Mist/Cloudy,Sunday,May,Not Holiday,Weekend/Holiday,23.0
2012-05-14,2,1,5,0,1,1,2,0.6,0.56,21,14,35,,Mist/Cloudy,Monday,May,Not Holiday,Working Day,0.0
2012-05-14,2,1,5,0,1,1,2,0.6,0.6,5,6,11,,Mist/Cloudy,Monday,May,Not Holiday,Working Day,1.0
2012-05-14,2,1,5,0,1,1,1,0.6,0.6,1,1,2,,Clear/Partly Cloudy,Monday,May,Not Holiday,Working Day,2.0
2012-05-14,2,1,5,0,1,1,2,0.58,0.68,0,2,2,,Mist/Cloudy,Monday,May,Not Holiday,Working Day,3.0
2012-05-14,2,1,5,0,1,1,2,0.54,0.77,3,3,6,,Mist/Cloudy,Monday,May,Not Holiday,Working Day,4.0
2012-05-14,2,1,5,0,1,1,2,0.54,0.77,1,25,26,,Mist/Cloudy,Monday,May,Not Holiday,Working Day,5.0
2012-05-14,2,1,5,0,1,1,3,0.52,0.94,3,62,65,,Light Snow/Rain,Monday,May,Not Holiday,Working Day,6.0
2012-05-14,2,1,5,0,1,1,3,0.52,0.94,3,72,75,,Light Snow/Rain,Monday,May,Not Holiday,Working Day,7.0
2012-05-14,2,1,5,0,1,1,3,0.54,0.88,1,155,156,,Light Snow/Rain,Monday,May,Not Holiday,Working Day,8.0
2012-05-14,2,1,5,0,1,1,3,0.54,0.88,5,105,110,,Light Snow/Rain,Monday,May,Not Holiday,Working Day,9.0
2012-05-14,2,1,5,0,1,1,3,0.54,0.88,6,53,59,,Light Snow/Rain,Monday,May,Not Holiday,Working Day,10.0
2012-05-14,2,1,5,0,1,1,2,0.56,0.83,12,67,79,,Mist/Cloudy,Monday,May,Not Holiday,Working Day,11.0
2012-05-14,2,1,5,0,1,1,2,0.56,0.88,53,132,185,,Mist/Cloudy,Monday,May,Not Holiday,Working Day,12.0
2012-05-14,2,1,5,0,1,1,2,0.62,0.73,33,143,176,,Mist/Cloudy,Monday,May,Not Holiday,Working Day,13.0
2012-05-14,2,1,5,0,1,1,2,0.62,0.73,43,128,171,,Mist/Cloudy,Monday,May,Not Holiday,Working Day,14.0
2012-05-14,2,1,5,0,1,1,2,0.62,0.73,40,156,196,,Mist/Cloudy,Monday,May,Not Holiday,Working Day,15.0
2012-05-14,2,1,5,0,1,1,3,0.62,0.69,20,91,111,,Light Snow/Rain,Monday,May,Not Holiday,Working Day,16.0
2012-05-14,2,1,5,0,1,1,3,0.56,0.88,25,204,229,,Light Snow/Rain,Monday,May,Not Holiday,Working Day,17.0
2012-05-14,2,1,5,0,1,1,2,0.58,0.83,17,283,300,,Mist/Cloudy,Monday,May,Not Holiday,Working Day,18.0
2012-05-14,2,1,5,0,1,1,3,0.58,0.88,10,294,304,,Light Snow/Rain,Monday,May,Not Holiday,Working Day,19.0
2012-05-14,2,1,5,0,1,1,2,0.58,0.88,11,178,189,,Mist/Cloudy,Monday,May,Not Holiday,Working Day,20.0
2012-05-14,2,1,5,0,1,1,2,0.58,0.83,7,145,152,,Mist/Cloudy,Monday,May,Not Holiday,Working Day,21.0
2012-05-14,2,1,5,0,1,1,2,0.58,0.78,11,118,129,,Mist/Cloudy,Monday,May,Not Holiday,Working Day,22.0
2012-05-14,2,1,5,0,1,1,2,0.58,0.78,11,64,75,,Mist/Cloudy,Monday,May,Not Holiday,Working Day,23.0
2012-05-15,2,1,5,0,2,1,2,0.56,0.88,7,25,32,,Mist/Cloudy,Tuesday,May,Not Holiday,Working Day,0.0
2012-05-15,2,1,5,0,2,1,3,0.56,0.88,5,14,19,,Light Snow/Rain,Tuesday,May,Not Holiday,Working Day,1.0
2012-05-15,2,1,5,0,2,1,2,0.56,0.88,1,3,4,,Mist/Cloudy,Tuesday,May,Not Holiday,Working Day,2.0
2012-05-15,2,1,5,0,2,1,3,0.58,0.83,1,5,6,,Light Snow/Rain,Tuesday,May,Not Holiday,Working Day,3.0
2012-05-15,2,1,5,0,2,1,3,0.56,0.94,1,4,5,,Light Snow/Rain,Tuesday,May,Not Holiday,Working Day,4.0
2012-05-15,2,1,5,0,2,1,3,0.56,0.94,0,8,8,,Light Snow/Rain,Tuesday,May,Not Holiday,Working Day,5.0
2012-05-15,2,1,5,0,2,1,3,0.56,0.94,2,22,24,,Light Snow/Rain,Tuesday,May,Not Holiday,Working Day,6.0
2012-05-15,2,1,5,0,2,1,3,0.56,0.94,1,91,92,,Light Snow/Rain,Tuesday,May,Not Holiday,Working Day,7.0
2012-05-15,2,1,5,0,2,1,2,0.58,0.88,8,401,409,,Mist/Cloudy,Tuesday,May,Not Holiday,Working Day,8.0
2012-05-15,2,1,5,0,2,1,2,0.58,0.88,28,327,355,,Mist/Cloudy,Tuesday,May,Not Holiday,Working Day,9.0
2012-05-15,2,1,5,0,2,1,1,0.62,0.78,27,144,171,,Clear/Partly Cloudy,Tuesday,May,Not Holiday,Working Day,10.0
2012-05-15,2,1,5,0,2,1,1,0.64,0.78,38,186,224,,Clear/Partly Cloudy,Tuesday,May,Not Holiday,Working Day,11.0
2012-05-15,2,1,5,0,2,1,1,0.64,0.73,44,220,264,,Clear/Partly Cloudy,Tuesday,May,Not Holiday,Working Day,12.0
2012-05-15,2,1,5,0,2,1,3,0.64,0.73,35,204,239,,Light Snow/Rain,Tuesday,May,Not Holiday,Working Day,13.0
2012-05-15,2,1,5,0,2,1,2,0.64,0.73,39,145,184,,Mist/Cloudy,Tuesday,May,Not Holiday,Working Day,14.0
2012-05-15,2,1,5,0,2,1,2,0.7,0.61,51,205,256,,Mist/Cloudy,Tuesday,May,Not Holiday,Working Day,15.0
2012-05-15,2,1,5,0,2,1,1,0.68,0.65,74,300,374,,Clear/Partly Cloudy,Tuesday,May,Not Holiday,Working Day,16.0
2012-05-15,2,1,5,0,2,1,1,0.68,0.65,75,603,678,,Clear/Partly Cloudy,Tuesday,May,Not Holiday,Working Day,17.0
2012-05-15,2,1,5,0,2,1,1,0.7,0.61,68,665,733,,Clear/Partly Cloudy,Tuesday,May,Not Holiday,Working Day,18.0
2012-05-15,2,1,5,0,2,1,1,0.66,0.69,57,455,512,,Clear/Partly Cloudy,Tuesday,May,Not Holiday,Working Day,19.0
2012-05-15,2,1,5,0,2,1,3,0.64,0.73,30,233,263,,Light Snow/Rain,Tuesday,May,Not Holiday,Working Day,20.0
2012-05-15,2,1,5,0,2,1,3,0.64,0.73,11,98,109,,Light Snow/Rain,Tuesday,May,Not Holiday,Working Day,21.0
2012-05-15,2,1,5,0,2,1,1,0.58,0.78,9,74,83,,Clear/Partly Cloudy,Tuesday,May,Not Holiday,Working Day,22.0
2012-05-15,2,1,5,0,2,1,3,0.56,0.88,13,58,71,,Light Snow/Rain,Tuesday,May,Not Holiday,Working Day,23.0
2012-05-16,2,1,5,0,3,1,2,0.58,0.88,12,27,39,,Mist/Cloudy,Wednesday,May,Not Holiday,Working Day,0.0
2012-05-16,2,1,5,0,3,1,2,0.58,0.88,7,14,21,,Mist/Cloudy,Wednesday,May,Not Holiday,Working Day,1.0
2012-05-16,2,1,5,0,3,1,1,0.56,0.94,5,14,19,,Clear/Partly Cloudy,Wednesday,May,Not Holiday,Working Day,2.0
2012-05-16,2,1,5,0,3,1,1,0.56,0.88,1,5,6,,Clear/Partly Cloudy,Wednesday,May,Not Holiday,Working Day,3.0
2012-05-16,2,1,5,0,3,1,1,0.54,0.94,1,3,4,,Clear/Partly Cloudy,Wednesday,May,Not Holiday,Working Day,4.0
2012-05-16,2,1,5,0,3,1,1,0.54,0.94,4,34,38,,Clear/Partly Cloudy,Wednesday,May,Not Holiday,Working Day,5.0
2012-05-16,2,1,5,0,3,1,1,0.54,0.94,8,150,158,,Clear/Partly Cloudy,Wednesday,May,Not Holiday,Working Day,6.0
2012-05-16,2,1,5,0,3,1,1,0.56,0.83,14,426,440,,Clear/Partly Cloudy,Wednesday,May,Not Holiday,Working Day,7.0
2012-05-16,2,1,5,0,3,1,1,0.58,0.83,33,617,650,,Clear/Partly Cloudy,Wednesday,May,Not Holiday,Working Day,8.0
2012-05-16,2,1,5,0,3,1,2,0.6,0.78,33,314,347,,Mist/Cloudy,Wednesday,May,Not Holiday,Working Day,9.0
2012-05-16,2,1,5,0,3,1,1,0.66,0.61,43,149,192,,Clear/Partly Cloudy,Wednesday,May,Not Holiday,Working Day,10.0
2012-05-16,2,1,5,0,3,1,1,0.7,0.54,55,212,267,,Clear/Partly Cloudy,Wednesday,May,Not Holiday,Working Day,11.0
